file,id,status,createdBy,curriculum,stem
drafts/1d3abdca-7286-4ea7-b98f-261ecc464c1d.json,1d3abdca-7286-4ea7-b98f-261ecc464c1d,draft,manual,Adolescent Medicine,What is identified as the primary concern for young people when choosing a contraceptive method?
drafts/1d874f49-36f6-4420-a702-d4ff24c876a7.json,1d874f49-36f6-4420-a702-d4ff24c876a7,draft,ai,Paediatric Sub-specialties,Which presentation is listed as a **red flag** in a child with strabismus and should increase concern about significant underlying pathology?
drafts/1dd64c54-fb9d-4790-86e1-8d062198677d.json,1dd64c54-fb9d-4790-86e1-8d062198677d,draft,manual,Paediatric Sub-specialties,Which maternal factor is most strongly associated with an increased incidence of gastroschisis?
drafts/1e297754-ba50-4ee0-8a89-274632f398fa.json,1e297754-ba50-4ee0-8a89-274632f398fa,draft,ai,Community-based Paediatrics,A paediatric resident is comparing program priorities between Australia and lower-resource settings during a global child health seminar. Which statement best reflects the source pack's regional framing?
drafts/1e5d7b56-5b96-4d41-9a80-5fe04ca2e1a4.json,1e5d7b56-5b96-4d41-9a80-5fe04ca2e1a4,draft,manual,Emergency Paediatrics,"According to the 2020 IASP definition, which of the following best describes the nature of pain?"
drafts/1ee978fc-69ac-41a6-be4a-319d1d5528e4.json,1ee978fc-69ac-41a6-be4a-319d1d5528e4,draft,manual,Paediatric Sub-specialties,What is the standard immediate management for a pediatric oncology patient who develops a fever while on chemotherapy?
drafts/1f9aeac7-1733-4d83-aa43-597a8532ed10.json,1f9aeac7-1733-4d83-aa43-597a8532ed10,draft,ai,Community-based Paediatrics,"During handover, a registrar says, ""This child needs a FaCS report today."" Based on the source pack, what is the best interpretation of that instruction?"
drafts/1fa54e7d-1c6a-469d-b8cf-708554b8d256.json,1fa54e7d-1c6a-469d-b8cf-708554b8d256,draft,ai,Community-based Paediatrics,"A community paediatrics class is comparing where diarrhoeal disease prevention may have the greatest impact. According to the source pack, where is the burden of diarrhoea greatest?"
drafts/1fbc305d-7220-45c1-a2e7-5d62e4eec8d5.json,1fbc305d-7220-45c1-a2e7-5d62e4eec8d5,draft,ai,Emergency Paediatrics,"A 2-year-old has a single brief generalised tonic-clonic seizure during a febrile illness, lasting under 1 minute, followed by a post-ictal phase. Which feature set is most consistent with a typical febrile seizure in the notes?"
drafts/1fbda6d6-21d6-4639-aa6f-03d7b62a13a5.json,1fbda6d6-21d6-4639-aa6f-03d7b62a13a5,draft,manual,Paediatric Surgery,A patient presents with a 'bag of worms' appearance in the left hemiscrotum that is more prominent when standing. This condition is most likely related to which vessel?
drafts/202b27e0-5c6f-4ade-a6ae-60f27b687069.json,202b27e0-5c6f-4ade-a6ae-60f27b687069,draft,ai,Paediatric Sub-specialties,Which finding best distinguishes gonadarche from pubarche in the source pack?
drafts/20653a73-f0b3-4456-b7e5-8e0791e98241.json,20653a73-f0b3-4456-b7e5-8e0791e98241,draft,manual,Paediatric Sub-specialties,Which pairs of foods exhibit a high level of clinical cross-reactivity according to the source?
drafts/209e33eb-c07a-4f74-8399-9a6be3e73023.json,209e33eb-c07a-4f74-8399-9a6be3e73023,draft,manual,Paediatric Sub-specialties,"For a child under the age of $10$, what is the recommended 'rule of thumb' for daily voiding frequency to help prevent recurrent UTIs?"
drafts/20ac8cca-04aa-4efb-aa42-0acc5628af6e.json,20ac8cca-04aa-4efb-aa42-0acc5628af6e,draft,ai,General Paediatrics,"During assessment of a child with short stature, which associated problem would most support a secondary pathological cause due to nutritional insufficiency?"
drafts/20c4c7f2-c6ab-4602-8144-2c5a6db4b4e4.json,20c4c7f2-c6ab-4602-8144-2c5a6db4b4e4,draft,manual,Adolescent Medicine,"For an adolescent with frequent daytime symptoms on most days and waking overnight more than once a week, what is a recommended initial treatment?"
drafts/21419693-c9e0-4046-8d03-c76b7f881d92.json,21419693-c9e0-4046-8d03-c76b7f881d92,draft,ai,Community-based Paediatrics,"A child presents for routine vaccination while anticoagulation is being monitored. Their INR today is 3.4. Based on the notes, what is the best next step for an intramuscular vaccine planned for today?"
drafts/215e6236-b437-4f48-aa6f-62f48edc714b.json,215e6236-b437-4f48-aa6f-62f48edc714b,draft,ai,Adolescent Medicine,A school health coordinator sees that teen pregnancy and birth rates have been relatively stable since the 1990s and concludes that sexual health promotion can probably be scaled back because adolescent sexual risk must be falling overall. Which interpretation best fits the notes?
drafts/21795795-dfc6-4261-b280-8e64f23b71d7.json,21795795-dfc6-4261-b280-8e64f23b71d7,draft,ai,Paediatric Sub-specialties,"During a teaching session for parents after a new diagnosis of diabetes, the registrar explains why bedside glucose testing is often included when children present acutely unwell. What is the best explanation for this practice?"
drafts/218062d2-33fa-4c66-a71a-c6c983d35956.json,218062d2-33fa-4c66-a71a-c6c983d35956,draft,manual,Paediatric Surgery,"In the context of Necrotizing Enterocolitis (NEC), what radiographic finding is considered a classic sign of the disease progression?"
drafts/218a47e9-ff26-4603-92ab-53b39fc8d64d.json,218a47e9-ff26-4603-92ab-53b39fc8d64d,draft,manual,Community-based Paediatrics,Which of the following is a specific difference in the Aboriginal immunization schedule mentioned in the material?
drafts/22051adc-9998-47c7-b6bc-2423383c31e6.json,22051adc-9998-47c7-b6bc-2423383c31e6,draft,ai,Paediatric Sub-specialties,"An 11-year-old boy is noted to have testicular enlargement, with testicular volume measured at 4 mL. Which pubertal event does this most strongly indicate?"
drafts/22111e8a-01c2-4320-b76d-c320418fca9b.json,22111e8a-01c2-4320-b76d-c320418fca9b,draft,ai,Paediatric Sub-specialties,A floppy infant is reviewed. Which combination of features is most supportive of **central hypotonia** based on the source notes?
drafts/2240c7d2-f887-4687-a80b-ca7b1956d5ce.json,2240c7d2-f887-4687-a80b-ca7b1956d5ce,draft,manual,Paediatric Sub-specialties,How does the pain of inflammatory enthesitis differ from that of mechanical apophysitis?
drafts/22612a9f-fc85-4550-954f-5cd3c6157920.json,22612a9f-fc85-4550-954f-5cd3c6157920,draft,ai,Paediatric Surgery,A child is diagnosed with a **plunging ranula**. Which operative approach is described in the source notes?
drafts/2266c5cf-0007-46e7-8795-4c78f49ef839.json,2266c5cf-0007-46e7-8795-4c78f49ef839,draft,ai,General Paediatrics,Which potential question would be most appropriate to reject first because its examinable claim is clearly unsupported by the provided excerpts?
drafts/227d9f33-2f0c-46ea-a29a-a458eafe8aa1.json,227d9f33-2f0c-46ea-a29a-a458eafe8aa1,draft,ai,Adolescent Medicine,"A father in a Sydney paediatric clinic says, ""My daughter is 17, so either she can always consent for herself or she cannot. Which is it?"" What is the **best explanation** based on the notes?"
drafts/2324242f-590b-4bd4-8c08-b2a650ece820.json,2324242f-590b-4bd4-8c08-b2a650ece820,draft,manual,Emergency Paediatrics,"In the management of childhood bronchiolitis, which of the following is considered the standard of care?"
drafts/2328f30d-ad83-4fe1-b6c9-8c36c0440f0a.json,2328f30d-ad83-4fe1-b6c9-8c36c0440f0a,draft,manual,Paediatric Sub-specialties,"When managing a child with Duchenne Muscular Dystrophy, what is the primary benefit of corticosteroid therapy?"
drafts/238caf42-1b53-419d-86f8-a86446dbc77f.json,238caf42-1b53-419d-86f8-a86446dbc77f,draft,ai,Paediatric Sub-specialties,A registrar is preparing a structured cardiovascular examination for suspected congenital heart disease. Which examination element from the Louisa notes is especially relevant when considering an obstructive lesion such as coarctation?
drafts/24b843ec-8c11-406d-9f3e-62f1b39b7aa4.json,24b843ec-8c11-406d-9f3e-62f1b39b7aa4,draft,ai,Adolescent Medicine,A junior doctor suggests skipping broader adolescent psychosocial review for a 16-year-old with a chronic neurological condition because 'young people with chronic illness are usually protected from risk-taking'. Which response is most appropriate?
drafts/24cdb7b5-7395-4690-baf3-20b814ccf6dc.json,24cdb7b5-7395-4690-baf3-20b814ccf6dc,draft,manual,Community-based Paediatrics,"Which of the following Aboriginal health indicators is reported to be improving, according to the CoAG reports?"
drafts/256c492e-9ac6-47e4-89ed-9d7681f8bab7.json,256c492e-9ac6-47e4-89ed-9d7681f8bab7,draft,manual,Paediatric Sub-specialties,What is the defining clinical challenge of diagnosing Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT)?
drafts/25a9fac0-146d-4b3d-ae9f-2504332a6e15.json,25a9fac0-146d-4b3d-ae9f-2504332a6e15,draft,ai,Paediatric Surgery,"A supervisor reviews a family-counselling SBA draft and notices that every counselling point is highly specific, but none appears in the source excerpts. What is the best recommendation?"
drafts/25c1bfe0-b9d1-4a90-9de8-095b35de0df4.json,25c1bfe0-b9d1-4a90-9de8-095b35de0df4,draft,ai,Paediatric Sub-specialties,A parent asks which non-prescription supplements are mentioned in the notes as options in headache prevention discussions. Which answer is correct?
drafts/25cc4ac0-0321-4fe2-9144-b3b120f581e6.json,25cc4ac0-0321-4fe2-9144-b3b120f581e6,draft,manual,Paediatric Sub-specialties,Which of the following clinical findings is most characteristic of nephritic syndrome rather than nephrotic syndrome?
drafts/25eabbc0-215c-4ecc-b86b-5a8fc5771af6.json,25eabbc0-215c-4ecc-b86b-5a8fc5771af6,draft,ai,Paediatric Sub-specialties,"A 9-month-old had no obvious symptoms the first time egg was offered, but developed urticaria within minutes on a later exposure. Which immune event most plausibly occurred during the earlier sensitisation phase?"
drafts/271f5ec8-b73b-4192-a6a9-d463270e29b4.json,271f5ec8-b73b-4192-a6a9-d463270e29b4,draft,ai,Paediatric Sub-specialties,"An 8-month-old has cough, wheeze, and crackles during a viral lower respiratory illness. The chart from 6 weeks earlier describes a similar viral lower respiratory episode with wheeze. Which detail most strongly argues against labelling the current illness as bronchiolitis under the source-pack definition?"
drafts/27200f70-6090-45a5-b5f0-c26f5b5a47ba.json,27200f70-6090-45a5-b5f0-c26f5b5a47ba,draft,ai,Paediatric Sub-specialties,"At a routine review, a clinician reinforces one general principle listed under ketosis prevention for future sick days. Which point should be included?"
drafts/275c31c3-92e3-472f-9860-9beac1a8a4cf.json,275c31c3-92e3-472f-9860-9beac1a8a4cf,draft,ai,General Paediatrics,"A 22-month-old boy is brought for review of mild eczema. During the consultation, his mother mentions that he is not yet combining words. The clinician asks the parent targeted questions about development, watches the child play, and checks the Blue Book before deciding whether further assessment is needed. Which term best describes what the clinician is doing at this visit?"
drafts/27b2c1d9-374a-4db2-a918-5317d5af329a.json,27b2c1d9-374a-4db2-a918-5317d5af329a,draft,manual,Adolescent Medicine,Which trait is characteristic of a 'resilient' adolescent according to the lecture?
drafts/27bed37b-0a69-4440-8dc6-9f260cf2186d.json,27bed37b-0a69-4440-8dc6-9f260cf2186d,draft,ai,General Paediatrics,Parents ask what background factor makes nocturnal enuresis more likely in a school-aged child who wets the bed at night. Which factor is supported by the source pack?
drafts/27d8eb93-871a-4605-a56e-85bd2a76de06.json,27d8eb93-871a-4605-a56e-85bd2a76de06,draft,ai,Paediatric Sub-specialties,"A well newborn has a red-orange stain in the nappy, and the family worries this represents blood. According to the source notes, which finding is commonly mistaken for haematuria in neonates?"
drafts/27f39331-b0fc-4de5-82ae-240dff615b98.json,27f39331-b0fc-4de5-82ae-240dff615b98,draft,ai,Paediatric Sub-specialties,"In an eczema review, a parent mentions persistent sneezing and nasal symptoms. Which associated condition is listed in the notes as occurring in 50-80% of children with atopic dermatitis?"
drafts/2857fa4e-3740-444b-928b-f4a825bb637b.json,2857fa4e-3740-444b-928b-f4a825bb637b,draft,ai,Paediatric Surgery,"A 13-year-old boy with a high BMI attends for pubertal assessment. His mother is worried that his penis ""looks very small,"" but the main difficulty on examination is that the shaft seems hidden within surrounding tissue. Based on the source pack, which explanation is most consistent with this appearance?"
drafts/285c3a3b-1bcc-4844-9273-a5756de673e3.json,285c3a3b-1bcc-4844-9273-a5756de673e3,draft,manual,Adolescent Medicine,"When resuscitating a bleeding child, what is the current recommended approach regarding fluids?"
drafts/2873d884-7bfc-4f2f-9912-de3b547720c0.json,2873d884-7bfc-4f2f-9912-de3b547720c0,draft,ai,General Paediatrics,"At a well-child visit, which combination should be assessed serially and plotted on the appropriate growth chart according to the notes?"
drafts/289dc05a-2f79-4d53-98a5-18e1d9a36039.json,289dc05a-2f79-4d53-98a5-18e1d9a36039,draft,ai,Paediatric Sub-specialties,"A registrar explains that early recognition of amblyogenic eye disease matters because normal visual development can be interrupted during the sensitive period. According to the source pack, when is this sensitive period?"
drafts/28ac301f-6d08-4b2b-84dd-3c1ad45d6c84.json,28ac301f-6d08-4b2b-84dd-3c1ad45d6c84,draft,ai,Paediatric Sub-specialties,"A newborn is noted to have a ventricular septal defect on imaging, but no murmur is heard on day 1. What is the best explanation to give the family?"
drafts/28e54858-debf-4b6f-884c-b02df7d43874.json,28e54858-debf-4b6f-884c-b02df7d43874,draft,manual,Paediatric Sub-specialties,"A child presents with episodes of intractable vomiting, pallor, and dehydration preceded by a distinct prodromal phase. Which condition should be considered once gastrointestinal causes are ruled out?"
drafts/293237ee-6201-485a-bc40-82c397a6d25d.json,293237ee-6201-485a-bc40-82c397a6d25d,draft,manual,Emergency Paediatrics,What is the primary objective of the 'One Voice' approach in a procedure room?
drafts/29654977-ff7f-47e1-8547-4d31c0b49a0c.json,29654977-ff7f-47e1-8547-4d31c0b49a0c,draft,manual,Paediatric Sub-specialties,What is the recommended dose of salbutamol for a child over 6 years of age during an asthma flare-up?
drafts/299cef98-c115-4d9b-9af2-bf972f8fdd91.json,299cef98-c115-4d9b-9af2-bf972f8fdd91,draft,manual,Paediatric Surgery,What is the typical sequence of eruption for the primary dentition?
